string_protein	cluster_id	ncbi_taxid
411460.RUMTOR_00441	CL:3140	411460
411460.RUMTOR_00441	CL:33	411460
411460.RUMTOR_00441	CL:38	411460
411460.RUMTOR_00441	CL:41	411460
411460.RUMTOR_00441	CL:47	411460
411460.RUMTOR_00441	CL:43	411460
411460.RUMTOR_00441	CL:45	411460
411460.RUMTOR_00441	CL:42	411460
411460.RUMTOR_00441	CL:44	411460
411460.RUMTOR_00441	CL:48	411460
411460.RUMTOR_00441	CL:52	411460
411460.RUMTOR_00441	CL:51	411460
411460.RUMTOR_00441	CL:49	411460
411460.RUMTOR_00441	CL:50	411460
411460.RUMTOR_00441	CL:53	411460
411460.RUMTOR_00441	CL:54	411460
411460.RUMTOR_00675	CL:19	411460
411460.RUMTOR_00675	CL:15	411460
411460.RUMTOR_00675	CL:0	411460
411460.RUMTOR_00675	CL:13	411460
411460.RUMTOR_00675	CL:51	411460
411460.RUMTOR_00675	CL:33	411460
411460.RUMTOR_00675	CL:37	411460
411460.RUMTOR_00675	CL:38	411460
411460.RUMTOR_00675	CL:39	411460
411460.RUMTOR_00675	CL:41	411460
411460.RUMTOR_00675	CL:42	411460
411460.RUMTOR_00675	CL:45	411460
411460.RUMTOR_00675	CL:49	411460
411460.RUMTOR_00675	CL:50	411460
411460.RUMTOR_00675	CL:2108	411460
411460.RUMTOR_00675	CL:2130	411460
411460.RUMTOR_00675	CL:22	411460
411460.RUMTOR_00675	CL:25	411460
411460.RUMTOR_00675	CL:28	411460
411460.RUMTOR_00675	CL:31	411460
411460.RUMTOR_00675	CL:35	411460
411460.RUMTOR_00675	CL:40	411460
411460.RUMTOR_00675	CL:43	411460
411460.RUMTOR_00675	CL:44	411460
411460.RUMTOR_00675	CL:47	411460
411460.RUMTOR_00675	CL:48	411460
411460.RUMTOR_00675	CL:52	411460
411460.RUMTOR_00675	CL:53	411460
411460.RUMTOR_00675	CL:56	411460
411460.RUMTOR_00675	CL:57	411460
411460.RUMTOR_00675	CL:59	411460
411460.RUMTOR_00675	CL:61	411460
411460.RUMTOR_00675	CL:54	411460
411460.RUMTOR_00675	CL:55	411460
411460.RUMTOR_00675	CL:58	411460
411460.RUMTOR_00675	CL:60	411460
411460.RUMTOR_00675	CL:62	411460
411901.BACCAC_03665	CL:4636	411901
411901.BACCAC_03665	CL:0	411901
411901.BACCAC_03665	CL:17	411901
411901.BACCAC_03665	CL:19	411901
411901.BACCAC_03665	CL:31	411901
411901.BACCAC_03665	CL:37	411901
411901.BACCAC_03665	CL:42	411901
411901.BACCAC_03665	CL:45	411901
411901.BACCAC_03665	CL:4633	411901
411901.BACCAC_03665	CL:4634	411901
411901.BACCAC_03665	CL:23	411901
411901.BACCAC_03665	CL:28	411901
411901.BACCAC_03665	CL:35	411901
411901.BACCAC_03665	CL:40	411901
411901.BACCAC_03665	CL:44	411901
411901.BACCAC_03665	CL:4635	411901
411901.BACCAC_03665	CL:4639	411901
411901.BACCAC_03665	CL:4637	411901
411901.BACCAC_03665	CL:4640	411901
411901.BACCAC_03665	CL:4641	411901
411901.BACCAC_03665	CL:4638	411901
411901.BACCAC_03665	CL:4643	411901
411901.BACCAC_03665	CL:4642	411901
411901.BACCAC_03665	CL:4646	411901
411901.BACCAC_03665	CL:4644	411901
411901.BACCAC_03665	CL:4648	411901
411901.BACCAC_03665	CL:4650	411901
411901.BACCAC_03665	CL:4645	411901
411901.BACCAC_03665	CL:4647	411901
411901.BACCAC_03665	CL:4649	411901
411901.BACCAC_03665	CL:4652	411901
411901.BACCAC_03665	CL:53	411901
411901.BACCAC_03665	CL:4772	411901
411901.BACCAC_03665	CL:4774	411901
411901.BACCAC_03665	CL:48	411901
411901.BACCAC_03665	CL:49	411901
411901.BACCAC_03665	CL:50	411901
411901.BACCAC_03665	CL:51	411901
411901.BACCAC_03665	CL:52	411901
411901.BACCAC_03665	CL:61	411901
411901.BACCAC_03665	CL:58	411901
411901.BACCAC_03665	CL:60	411901
411901.BACCAC_03665	CL:54	411901
411901.BACCAC_03665	CL:55	411901
411901.BACCAC_03665	CL:56	411901
411901.BACCAC_03665	CL:57	411901
411901.BACCAC_03665	CL:59	411901
411901.BACCAC_03665	CL:63	411901
411901.BACCAC_03665	CL:62	411901
411901.BACCAC_03668	CL:4636	411901
411901.BACCAC_03668	CL:19	411901
411901.BACCAC_03668	CL:31	411901
411901.BACCAC_03668	CL:35	411901
411901.BACCAC_03668	CL:37	411901
411901.BACCAC_03668	CL:42	411901
411901.BACCAC_03668	CL:44	411901
411901.BACCAC_03668	CL:45	411901
411901.BACCAC_03668	CL:4633	411901
411901.BACCAC_03668	CL:4635	411901
411901.BACCAC_03668	CL:0	411901
411901.BACCAC_03668	CL:17	411901
411901.BACCAC_03668	CL:23	411901
411901.BACCAC_03668	CL:28	411901
411901.BACCAC_03668	CL:40	411901
411901.BACCAC_03668	CL:4634	411901
411901.BACCAC_03668	CL:4637	411901
411901.BACCAC_03668	CL:4638	411901
411901.BACCAC_03668	CL:4639	411901
411901.BACCAC_03668	CL:4640	411901
411901.BACCAC_03668	CL:4645	411901
411901.BACCAC_03668	CL:4642	411901
411901.BACCAC_03668	CL:4644	411901
411901.BACCAC_03668	CL:4647	411901
411901.BACCAC_03668	CL:4649	411901
411901.BACCAC_03668	CL:4641	411901
411901.BACCAC_03668	CL:4643	411901
411901.BACCAC_03668	CL:4646	411901
411901.BACCAC_03668	CL:4648	411901
411901.BACCAC_03668	CL:48	411901
411901.BACCAC_03668	CL:4650	411901
411901.BACCAC_03668	CL:4652	411901
411901.BACCAC_03668	CL:4772	411901
411901.BACCAC_03668	CL:4774	411901
411901.BACCAC_03668	CL:55	411901
411901.BACCAC_03668	CL:49	411901
411901.BACCAC_03668	CL:50	411901
411901.BACCAC_03668	CL:51	411901
411901.BACCAC_03668	CL:52	411901
411901.BACCAC_03668	CL:54	411901
411901.BACCAC_03668	CL:53	411901
411901.BACCAC_03668	CL:56	411901
411901.BACCAC_03668	CL:59	411901
411901.BACCAC_03668	CL:57	411901
411901.BACCAC_03668	CL:58	411901
411901.BACCAC_03668	CL:60	411901
411901.BACCAC_03668	CL:61	411901
411901.BACCAC_03668	CL:62	411901
411901.BACCAC_03668	CL:63	411901
411901.BACCAC_03171	CL:35	411901
411901.BACCAC_03171	CL:0	411901
411901.BACCAC_03171	CL:17	411901
411901.BACCAC_03171	CL:19	411901
411901.BACCAC_03171	CL:28	411901
411901.BACCAC_03171	CL:1522	411901
411901.BACCAC_03171	CL:1548	411901
411901.BACCAC_03171	CL:23	411901
411901.BACCAC_03171	CL:31	411901
411901.BACCAC_03171	CL:37	411901
411901.BACCAC_03171	CL:40	411901
411901.BACCAC_03171	CL:45	411901
411901.BACCAC_03171	CL:42	411901
411901.BACCAC_03171	CL:44	411901
411901.BACCAC_03171	CL:49	411901
411901.BACCAC_03171	CL:48	411901
411901.BACCAC_03171	CL:53	411901
411901.BACCAC_03171	CL:51	411901
411901.BACCAC_03171	CL:50	411901
411901.BACCAC_03171	CL:52	411901
411901.BACCAC_03171	CL:59	411901
411901.BACCAC_03171	CL:55	411901
411901.BACCAC_03171	CL:56	411901
411901.BACCAC_03171	CL:57	411901
411901.BACCAC_03171	CL:58	411901
411901.BACCAC_03171	CL:54	411901
411901.BACCAC_03171	CL:71	411901
411901.BACCAC_03171	CL:63	411901
411901.BACCAC_03171	CL:64	411901
411901.BACCAC_03171	CL:66	411901
411901.BACCAC_03171	CL:69	411901
411901.BACCAC_03171	CL:60	411901
411901.BACCAC_03171	CL:61	411901
411901.BACCAC_03171	CL:62	411901
411901.BACCAC_03171	CL:65	411901
411901.BACCAC_03171	CL:67	411901
411901.BACCAC_03171	CL:68	411901
411901.BACCAC_03171	CL:70	411901
411901.BACCAC_03171	CL:75	411901
411901.BACCAC_03171	CL:72	411901
411901.BACCAC_03171	CL:73	411901
411901.BACCAC_03171	CL:74	411901
411901.BACCAC_03171	CL:78	411901
411901.BACCAC_03171	CL:79	411901
411901.BACCAC_03171	CL:81	411901
411901.BACCAC_03171	CL:82	411901
411901.BACCAC_03171	CL:76	411901
411901.BACCAC_03171	CL:77	411901
411901.BACCAC_03171	CL:80	411901
411901.BACCAC_02488	CL:0	411901
411901.BACCAC_02488	CL:2788	411901
411901.BACCAC_02488	CL:17	411901
411901.BACCAC_02488	CL:19	411901
411901.BACCAC_02488	CL:23	411901
411901.BACCAC_02488	CL:2787	411901
411901.BACCAC_02488	CL:40	411901
411901.BACCAC_02488	CL:28	411901
411901.BACCAC_02488	CL:31	411901
411901.BACCAC_02488	CL:35	411901
411901.BACCAC_02488	CL:3588	411901
411901.BACCAC_02488	CL:3589	411901
411901.BACCAC_02488	CL:3591	411901
411901.BACCAC_02488	CL:37	411901
411901.BACCAC_02488	CL:42	411901
411901.BACCAC_02488	CL:50	411901
411901.BACCAC_02488	CL:45	411901
411901.BACCAC_02488	CL:48	411901
411901.BACCAC_02488	CL:44	411901
411901.BACCAC_02488	CL:49	411901
411901.BACCAC_02488	CL:51	411901
411901.BACCAC_02488	CL:54	411901
411901.BACCAC_02488	CL:52	411901
411901.BACCAC_02488	CL:53	411901
411901.BACCAC_02488	CL:57	411901
411901.BACCAC_02488	CL:56	411901
411901.BACCAC_02488	CL:55	411901
411901.BACCAC_02488	CL:63	411901
411901.BACCAC_02488	CL:67	411901
411901.BACCAC_02488	CL:68	411901
411901.BACCAC_02488	CL:69	411901
411901.BACCAC_02488	CL:58	411901
411901.BACCAC_02488	CL:59	411901
411901.BACCAC_02488	CL:60	411901
411901.BACCAC_02488	CL:61	411901
411901.BACCAC_02488	CL:62	411901
411901.BACCAC_02488	CL:64	411901
411901.BACCAC_02488	CL:65	411901
411901.BACCAC_02488	CL:66	411901
411901.BACCAC_02659	CL:23	411901
411901.BACCAC_02659	CL:17	411901
411901.BACCAC_02659	CL:0	411901
411901.BACCAC_02659	CL:19	411901
411901.BACCAC_02659	CL:3316	411901
411901.BACCAC_02659	CL:2787	411901
411901.BACCAC_02659	CL:2790	411901
411901.BACCAC_02659	CL:2788	411901
411901.BACCAC_02659	CL:2789	411901
411901.BACCAC_02659	CL:28	411901
411901.BACCAC_02659	CL:31	411901
411901.BACCAC_02659	CL:37	411901
411901.BACCAC_02659	CL:35	411901
411901.BACCAC_02659	CL:3363	411901
411901.BACCAC_02659	CL:57	411901
411901.BACCAC_02659	CL:40	411901
411901.BACCAC_02659	CL:42	411901
411901.BACCAC_02659	CL:44	411901
411901.BACCAC_02659	CL:49	411901
411901.BACCAC_02659	CL:52	411901
411901.BACCAC_02659	CL:53	411901
411901.BACCAC_02659	CL:54	411901
411901.BACCAC_02659	CL:55	411901
411901.BACCAC_02659	CL:45	411901
411901.BACCAC_02659	CL:48	411901
411901.BACCAC_02659	CL:50	411901
411901.BACCAC_02659	CL:51	411901
411901.BACCAC_02659	CL:56	411901
411901.BACCAC_02659	CL:58	411901
411901.BACCAC_02659	CL:65	411901
411901.BACCAC_02659	CL:59	411901
411901.BACCAC_02659	CL:60	411901
411901.BACCAC_02659	CL:61	411901
411901.BACCAC_02659	CL:62	411901
411901.BACCAC_02659	CL:63	411901
411901.BACCAC_02659	CL:64	411901
411901.BACCAC_02659	CL:68	411901
411901.BACCAC_02659	CL:66	411901
411901.BACCAC_02659	CL:67	411901
411901.BACCAC_02659	CL:69	411901
411901.BACCAC_00112	CL:28	411901
411901.BACCAC_00112	CL:17	411901
411901.BACCAC_00112	CL:19	411901
411901.BACCAC_00112	CL:0	411901
411901.BACCAC_00112	CL:23	411901
411901.BACCAC_00112	CL:35	411901
411901.BACCAC_00112	CL:31	411901
411901.BACCAC_00112	CL:44	411901
411901.BACCAC_00112	CL:37	411901
411901.BACCAC_00112	CL:40	411901
411901.BACCAC_00112	CL:42	411901
411901.BACCAC_00112	CL:4640	411901
411901.BACCAC_00112	CL:4634	411901
411901.BACCAC_00112	CL:4635	411901
411901.BACCAC_00112	CL:4636	411901
411901.BACCAC_00112	CL:4637	411901
411901.BACCAC_00112	CL:4638	411901
411901.BACCAC_00112	CL:4639	411901
411901.BACCAC_00112	CL:45	411901
411901.BACCAC_00112	CL:4633	411901
411901.BACCAC_00112	CL:4641	411901
411901.BACCAC_00112	CL:4642	411901
411901.BACCAC_00112	CL:4644	411901
411901.BACCAC_00112	CL:4643	411901
411901.BACCAC_00112	CL:48	411901
411901.BACCAC_00112	CL:4646	411901
411901.BACCAC_00112	CL:4647	411901
411901.BACCAC_00112	CL:4645	411901
411901.BACCAC_00112	CL:60	411901
411901.BACCAC_00112	CL:4877	411901
411901.BACCAC_00112	CL:4878	411901
411901.BACCAC_00112	CL:49	411901
411901.BACCAC_00112	CL:50	411901
411901.BACCAC_00112	CL:54	411901
411901.BACCAC_00112	CL:55	411901
411901.BACCAC_00112	CL:58	411901
411901.BACCAC_00112	CL:51	411901
411901.BACCAC_00112	CL:52	411901
411901.BACCAC_00112	CL:53	411901
411901.BACCAC_00112	CL:56	411901
411901.BACCAC_00112	CL:57	411901
411901.BACCAC_00112	CL:59	411901
411901.BACCAC_00112	CL:63	411901
411901.BACCAC_00112	CL:61	411901
411901.BACCAC_00112	CL:62	411901
411901.BACCAC_00533	CL:0	411901
411901.BACCAC_00533	CL:2787	411901
411901.BACCAC_00533	CL:19	411901
411901.BACCAC_00533	CL:23	411901
411901.BACCAC_00533	CL:17	411901
411901.BACCAC_00533	CL:28	411901
411901.BACCAC_00533	CL:4358	411901
411901.BACCAC_00533	CL:31	411901
411901.BACCAC_00533	CL:35	411901
411901.BACCAC_00533	CL:3659	411901
411901.BACCAC_00533	CL:37	411901
411901.BACCAC_00533	CL:40	411901
411901.BACCAC_00533	CL:4248	411901
411901.BACCAC_00533	CL:3660	411901
411901.BACCAC_00533	CL:42	411901
411901.BACCAC_00533	CL:44	411901
411901.BACCAC_00533	CL:51	411901
411901.BACCAC_00533	CL:52	411901
411901.BACCAC_00533	CL:55	411901
411901.BACCAC_00533	CL:56	411901
411901.BACCAC_00533	CL:57	411901
411901.BACCAC_00533	CL:59	411901
411901.BACCAC_00533	CL:60	411901
411901.BACCAC_00533	CL:62	411901
411901.BACCAC_00533	CL:64	411901
411901.BACCAC_00533	CL:66	411901
411901.BACCAC_00533	CL:4389	411901
411901.BACCAC_00533	CL:4391	411901
411901.BACCAC_00533	CL:45	411901
411901.BACCAC_00533	CL:48	411901
411901.BACCAC_00533	CL:49	411901
411901.BACCAC_00533	CL:50	411901
411901.BACCAC_00533	CL:53	411901
411901.BACCAC_00533	CL:54	411901
411901.BACCAC_00533	CL:58	411901
411901.BACCAC_00533	CL:61	411901
411901.BACCAC_00533	CL:63	411901
411901.BACCAC_00533	CL:65	411901
411901.BACCAC_00533	CL:67	411901
411901.BACCAC_00533	CL:68	411901
411901.BACCAC_00533	CL:69	411901
411463.EUBVEN_02634	CL:25	411463
411463.EUBVEN_02634	CL:0	411463
411463.EUBVEN_02634	CL:20	411463
411463.EUBVEN_02634	CL:2503	411463
411463.EUBVEN_02634	CL:2504	411463
411463.EUBVEN_02634	CL:2509	411463
411463.EUBVEN_02634	CL:2507	411463
411463.EUBVEN_02634	CL:2506	411463
411463.EUBVEN_02634	CL:2508	411463
411463.EUBVEN_02634	CL:2512	411463
411463.EUBVEN_02634	CL:2515	411463
411463.EUBVEN_02634	CL:2514	411463
411463.EUBVEN_02634	CL:2510	411463
411463.EUBVEN_02634	CL:2518	411463
411463.EUBVEN_02634	CL:2520	411463
411463.EUBVEN_02634	CL:2517	411463
411463.EUBVEN_02634	CL:2522	411463
411463.EUBVEN_02634	CL:2560	411463
411463.EUBVEN_02634	CL:54	411463
411463.EUBVEN_02634	CL:28	411463
411463.EUBVEN_02634	CL:32	411463
411463.EUBVEN_02634	CL:34	411463
411463.EUBVEN_02634	CL:43	411463
411463.EUBVEN_02634	CL:44	411463
411463.EUBVEN_02634	CL:48	411463
411463.EUBVEN_02634	CL:52	411463
411463.EUBVEN_02634	CL:36	411463
411463.EUBVEN_02634	CL:39	411463
411463.EUBVEN_02634	CL:41	411463
411463.EUBVEN_02634	CL:45	411463
411463.EUBVEN_02634	CL:46	411463
411463.EUBVEN_02634	CL:47	411463
411463.EUBVEN_02634	CL:49	411463
411463.EUBVEN_02634	CL:50	411463
411463.EUBVEN_02634	CL:51	411463
411463.EUBVEN_02634	CL:53	411463
411463.EUBVEN_02634	CL:56	411463
411463.EUBVEN_02634	CL:55	411463
411463.EUBVEN_02634	CL:62	411463
411463.EUBVEN_02634	CL:57	411463
411463.EUBVEN_02634	CL:59	411463
411463.EUBVEN_02634	CL:61	411463
411463.EUBVEN_02634	CL:58	411463
411463.EUBVEN_02634	CL:60	411463
411463.EUBVEN_02634	CL:63	411463
411463.EUBVEN_02642	CL:28	411463
411463.EUBVEN_02642	CL:0	411463
411463.EUBVEN_02642	CL:20	411463
411463.EUBVEN_02642	CL:25	411463
411463.EUBVEN_02642	CL:34	411463
411463.EUBVEN_02642	CL:32	411463
411463.EUBVEN_02642	CL:36	411463
411463.EUBVEN_02642	CL:39	411463
411463.EUBVEN_02642	CL:45	411463
411463.EUBVEN_02642	CL:44	411463
411463.EUBVEN_02642	CL:41	411463
411463.EUBVEN_02642	CL:43	411463
411463.EUBVEN_02642	CL:4852	411463
411463.EUBVEN_02642	CL:4978	411463
411463.EUBVEN_02642	CL:4851	411463
411463.EUBVEN_02642	CL:4979	411463
411463.EUBVEN_02642	CL:4981	411463
411463.EUBVEN_01957	CL:2798	411463
411463.EUBVEN_01957	CL:2503	411463
411463.EUBVEN_01957	CL:2507	411463
411463.EUBVEN_01957	CL:2508	411463
411463.EUBVEN_01957	CL:0	411463
411463.EUBVEN_01957	CL:20	411463
411463.EUBVEN_01957	CL:25	411463
411463.EUBVEN_01957	CL:2504	411463
411463.EUBVEN_01957	CL:2506	411463
411463.EUBVEN_01957	CL:2799	411463
411463.EUBVEN_01957	CL:36	411463
411463.EUBVEN_01957	CL:28	411463
411463.EUBVEN_01957	CL:2829	411463
411463.EUBVEN_01957	CL:32	411463
411463.EUBVEN_01957	CL:34	411463
411463.EUBVEN_01957	CL:41	411463
411463.EUBVEN_01957	CL:39	411463
411463.EUBVEN_01957	CL:44	411463
411463.EUBVEN_01957	CL:43	411463
411463.EUBVEN_01957	CL:45	411463
411463.EUBVEN_01957	CL:48	411463
411463.EUBVEN_01957	CL:46	411463
411463.EUBVEN_01957	CL:47	411463
411463.EUBVEN_01957	CL:49	411463
411463.EUBVEN_01957	CL:50	411463
411463.EUBVEN_01957	CL:56	411463
411463.EUBVEN_01957	CL:51	411463
411463.EUBVEN_01957	CL:52	411463
411463.EUBVEN_01957	CL:53	411463
411463.EUBVEN_01957	CL:54	411463
411463.EUBVEN_01957	CL:55	411463
411463.EUBVEN_01957	CL:59	411463
411463.EUBVEN_01957	CL:57	411463
411463.EUBVEN_01957	CL:58	411463
411463.EUBVEN_01957	CL:60	411463
411463.EUBVEN_01957	CL:61	411463
411463.EUBVEN_01957	CL:62	411463
411463.EUBVEN_01957	CL:63	411463
411463.EUBVEN_02069	CL:0	411463
411463.EUBVEN_02069	CL:25	411463
411463.EUBVEN_02069	CL:20	411463
411463.EUBVEN_02069	CL:41	411463
411463.EUBVEN_02069	CL:32	411463
411463.EUBVEN_02069	CL:39	411463
411463.EUBVEN_02069	CL:28	411463
411463.EUBVEN_02069	CL:34	411463
411463.EUBVEN_02069	CL:36	411463
411463.EUBVEN_02069	CL:4365	411463
411463.EUBVEN_02069	CL:43	411463
411463.EUBVEN_02069	CL:4367	411463
411463.EUBVEN_02069	CL:4366	411463
411463.EUBVEN_02069	CL:53	411463
411463.EUBVEN_02069	CL:4400	411463
411463.EUBVEN_02069	CL:49	411463
411463.EUBVEN_02069	CL:51	411463
411463.EUBVEN_02069	CL:52	411463
411463.EUBVEN_02069	CL:44	411463
411463.EUBVEN_02069	CL:45	411463
411463.EUBVEN_02069	CL:46	411463
411463.EUBVEN_02069	CL:47	411463
411463.EUBVEN_02069	CL:48	411463
411463.EUBVEN_02069	CL:50	411463
411463.EUBVEN_02069	CL:54	411463
411463.EUBVEN_02069	CL:55	411463
411463.EUBVEN_01838	CL:20	411463
411463.EUBVEN_01838	CL:0	411463
411463.EUBVEN_01838	CL:32	411463
411463.EUBVEN_01838	CL:25	411463
411463.EUBVEN_01838	CL:28	411463
411463.EUBVEN_01838	CL:36	411463
411463.EUBVEN_01838	CL:34	411463
411463.EUBVEN_01838	CL:44	411463
411463.EUBVEN_01838	CL:39	411463
411463.EUBVEN_01838	CL:41	411463
411463.EUBVEN_01838	CL:43	411463
411463.EUBVEN_01838	CL:5041	411463
411463.EUBVEN_01838	CL:45	411463
411463.EUBVEN_01838	CL:4851	411463
411463.EUBVEN_01838	CL:5042	411463
411463.EUBVEN_01838	CL:5043	411463
411463.EUBVEN_01868	CL:1703	411463
411463.EUBVEN_01868	CL:0	411463
411463.EUBVEN_01868	CL:47	411463
411463.EUBVEN_01868	CL:1945	411463
411463.EUBVEN_01868	CL:20	411463
411463.EUBVEN_01868	CL:25	411463
411463.EUBVEN_01868	CL:28	411463
411463.EUBVEN_01868	CL:32	411463
411463.EUBVEN_01868	CL:41	411463
411463.EUBVEN_01868	CL:43	411463
411463.EUBVEN_01868	CL:44	411463
411463.EUBVEN_01868	CL:34	411463
411463.EUBVEN_01868	CL:36	411463
411463.EUBVEN_01868	CL:39	411463
411463.EUBVEN_01868	CL:45	411463
411463.EUBVEN_01868	CL:46	411463
411463.EUBVEN_01868	CL:51	411463
411463.EUBVEN_01868	CL:48	411463
411463.EUBVEN_01868	CL:49	411463
411463.EUBVEN_01868	CL:50	411463
411463.EUBVEN_01868	CL:53	411463
411463.EUBVEN_01868	CL:52	411463
411463.EUBVEN_01868	CL:54	411463
411463.EUBVEN_01868	CL:59	411463
411463.EUBVEN_01868	CL:55	411463
411463.EUBVEN_01868	CL:56	411463
411463.EUBVEN_01868	CL:57	411463
411463.EUBVEN_01868	CL:58	411463
411463.EUBVEN_01868	CL:61	411463
411463.EUBVEN_01868	CL:60	411463
411463.EUBVEN_01868	CL:62	411463
411463.EUBVEN_01868	CL:63	411463
411463.EUBVEN_01868	CL:64	411463
411463.EUBVEN_01868	CL:65	411463
411463.EUBVEN_01868	CL:66	411463
411463.EUBVEN_01868	CL:67	411463
411463.EUBVEN_01868	CL:68	411463
411463.EUBVEN_01868	CL:69	411463
411463.EUBVEN_01628	CL:101	411463
411463.EUBVEN_01628	CL:0	411463
411463.EUBVEN_01628	CL:32	411463
411463.EUBVEN_01628	CL:25	411463
411463.EUBVEN_01628	CL:28	411463
411463.EUBVEN_01628	CL:20	411463
411463.EUBVEN_01628	CL:39	411463
411463.EUBVEN_01628	CL:34	411463
411463.EUBVEN_01628	CL:36	411463
411463.EUBVEN_01628	CL:41	411463
411463.EUBVEN_01628	CL:43	411463
411463.EUBVEN_01628	CL:44	411463
411463.EUBVEN_01628	CL:45	411463
411463.EUBVEN_01628	CL:48	411463
411463.EUBVEN_01628	CL:46	411463
411463.EUBVEN_01628	CL:47	411463
411463.EUBVEN_01628	CL:50	411463
411463.EUBVEN_01628	CL:49	411463
411463.EUBVEN_01628	CL:51	411463
411463.EUBVEN_01628	CL:56	411463
411463.EUBVEN_01628	CL:52	411463
411463.EUBVEN_01628	CL:53	411463
411463.EUBVEN_01628	CL:54	411463
411463.EUBVEN_01628	CL:55	411463
411463.EUBVEN_01628	CL:58	411463
411463.EUBVEN_01628	CL:57	411463
411463.EUBVEN_01628	CL:64	411463
411463.EUBVEN_01628	CL:60	411463
411463.EUBVEN_01628	CL:59	411463
411463.EUBVEN_01628	CL:61	411463
411463.EUBVEN_01628	CL:62	411463
411463.EUBVEN_01628	CL:63	411463
411463.EUBVEN_01628	CL:65	411463
411463.EUBVEN_01628	CL:66	411463
411463.EUBVEN_01628	CL:67	411463
411463.EUBVEN_01628	CL:72	411463
411463.EUBVEN_01628	CL:73	411463
411463.EUBVEN_01628	CL:75	411463
411463.EUBVEN_01628	CL:78	411463
411463.EUBVEN_01628	CL:80	411463
411463.EUBVEN_01628	CL:82	411463
411463.EUBVEN_01628	CL:83	411463
411463.EUBVEN_01628	CL:85	411463
411463.EUBVEN_01628	CL:89	411463
411463.EUBVEN_01628	CL:90	411463
411463.EUBVEN_01628	CL:92	411463
411463.EUBVEN_01628	CL:97	411463
411463.EUBVEN_01628	CL:68	411463
411463.EUBVEN_01628	CL:69	411463
411463.EUBVEN_01628	CL:70	411463
411463.EUBVEN_01628	CL:71	411463
411463.EUBVEN_01628	CL:74	411463
411463.EUBVEN_01628	CL:76	411463
411463.EUBVEN_01628	CL:77	411463
411463.EUBVEN_01628	CL:79	411463
411463.EUBVEN_01628	CL:81	411463
411463.EUBVEN_01628	CL:84	411463
411463.EUBVEN_01628	CL:87	411463
411463.EUBVEN_01628	CL:88	411463
411463.EUBVEN_01628	CL:91	411463
411463.EUBVEN_01628	CL:94	411463
411463.EUBVEN_01628	CL:99	411463
411463.EUBVEN_00958	CL:0	411463
411463.EUBVEN_00958	CL:32	411463
411463.EUBVEN_00958	CL:20	411463
411463.EUBVEN_00958	CL:25	411463
411463.EUBVEN_00958	CL:28	411463
411463.EUBVEN_00958	CL:3342	411463
411463.EUBVEN_00958	CL:3335	411463
411463.EUBVEN_00958	CL:3336	411463
411463.EUBVEN_00958	CL:3337	411463
411463.EUBVEN_00958	CL:3338	411463
411463.EUBVEN_00958	CL:3339	411463
411463.EUBVEN_00958	CL:3348	411463
411463.EUBVEN_00958	CL:3350	411463
411463.EUBVEN_00958	CL:41	411463
411463.EUBVEN_00958	CL:3340	411463
411463.EUBVEN_00958	CL:3343	411463
411463.EUBVEN_00958	CL:3344	411463
411463.EUBVEN_00958	CL:3346	411463
411463.EUBVEN_00958	CL:34	411463
411463.EUBVEN_00958	CL:36	411463
411463.EUBVEN_00958	CL:39	411463
411463.EUBVEN_00958	CL:43	411463
411463.EUBVEN_00958	CL:51	411463
411463.EUBVEN_00958	CL:52	411463
411463.EUBVEN_00958	CL:54	411463
411463.EUBVEN_00958	CL:56	411463
411463.EUBVEN_00958	CL:58	411463
411463.EUBVEN_00958	CL:44	411463
411463.EUBVEN_00958	CL:45	411463
411463.EUBVEN_00958	CL:46	411463
411463.EUBVEN_00958	CL:47	411463
411463.EUBVEN_00958	CL:48	411463
411463.EUBVEN_00958	CL:49	411463
411463.EUBVEN_00958	CL:50	411463
411463.EUBVEN_00958	CL:53	411463
411463.EUBVEN_00958	CL:55	411463
411463.EUBVEN_00958	CL:57	411463
411463.EUBVEN_00958	CL:59	411463
411463.EUBVEN_00529	CL:0	411463
411463.EUBVEN_00529	CL:28	411463
411463.EUBVEN_00529	CL:1962	411463
411463.EUBVEN_00529	CL:1965	411463
411463.EUBVEN_00529	CL:1967	411463
411463.EUBVEN_00529	CL:20	411463
411463.EUBVEN_00529	CL:1963	411463
411463.EUBVEN_00529	CL:1964	411463
411463.EUBVEN_00529	CL:1968	411463
411463.EUBVEN_00529	CL:1970	411463
411463.EUBVEN_00529	CL:1972	411463
411463.EUBVEN_00529	CL:25	411463
411463.EUBVEN_00529	CL:34	411463
411463.EUBVEN_00529	CL:32	411463
411463.EUBVEN_00529	CL:36	411463
411463.EUBVEN_00529	CL:52	411463
411463.EUBVEN_00529	CL:39	411463
411463.EUBVEN_00529	CL:41	411463
411463.EUBVEN_00529	CL:43	411463
411463.EUBVEN_00529	CL:45	411463
411463.EUBVEN_00529	CL:47	411463
411463.EUBVEN_00529	CL:49	411463
411463.EUBVEN_00529	CL:50	411463
411463.EUBVEN_00529	CL:51	411463
411463.EUBVEN_00529	CL:44	411463
411463.EUBVEN_00529	CL:46	411463
411463.EUBVEN_00529	CL:48	411463
411463.EUBVEN_00529	CL:56	411463
